Unnamed: 0,NGCC profit (M$),SOFC profit (M$),NGCC+SOEC profit (M$),rSOC profit (M$),SOFC+SOEC profit (M$),SOEC profit (M$),Natural Gas Price ($/MMBtu),Carbon Tax ($/tonne),Hydrogen Price ($/kg),Mean LMP ($/MWh),Minimum LMP ($/MWh),25th Percentile ($/MWh),50th Percentile ($/MWh),75th Percentile ($/MWh),Maximum LMP ($/MWh),Standard Deviation ($/MWh),Skewness,Kurtosis,Bimodality Coefficient,Dip Test Statistic,Dip Test p-value
HighWind_2030_10,-120.260871972064,-33.2032206247466,-171.166669703817,-16.645189063268,-27.8326157052331,-44.748452307386,2.94,0,1.0,30.2497959718471,-113.2815693,19.02499999,24.12941556,30.0999999625,1349.591576,80.5221807826289,12.4830721247343,162.055433591904,0.950142080836376,0.0361871987949361,0.0
HighWind_2030_15,-120.260871972064,-33.2032206247466,-108.6386403263,21.3779172937589,34.7040742608077,19.0979545732208,2.94,0,1.5,30.2497959718471,-113.2815693,19.02499999,24.12941556,30.0999999625,1349.591576,80.5221807826289,12.4830721247343,162.055433591904,0.950142080836376,0.0361871987949361,0.0
HighWind_2030_25,-120.260871972064,-33.2032206247466,43.8494912025857,156.179160413022,187.113077533704,169.410494158311,2.94,0,2.5,30.2497959718471,-113.2815693,19.02499999,24.12941556,30.0999999625,1349.591576,80.5221807826289,12.4830721247343,162.055433591904,0.950142080836376,0.0361871987949361,0.0
HighWind_2030_30,-120.260871972064,-33.2032206247466,120.966683968577,232.136491612683,264.232090279789,246.058672380861,2.94,0,3.0,30.2497959718471,-113.2815693,19.02499999,24.12941556,30.0999999625,1349.591576,80.5221807826289,12.4830721247343,162.055433591904,0.950142080836376,0.0361871987949361,0.0
BaseCase_2030_10,-120.260873806338,-33.2032200306225,-171.166815819504,-16.6451902453308,-27.8539102097439,-44.7484534266219,2.94,0,1.0,30.2497961080314,-113.2815717,19.02499997,24.12941557,30.099999875,1349.591575,80.5221810474391,12.4830720446519,162.055431566177,0.95014208038428,0.0361871499163883,0.0
BaseCase_2030_15,-120.260873806338,-33.2032200306225,-108.638943032421,21.3779127633434,34.7025128021159,19.1015625812141,2.94,0,1.5,30.2497961080314,-113.2815717,19.02499997,24.12941557,30.099999875,1349.591575,80.5221810474391,12.4830720446519,162.055431566177,0.95014208038428,0.0361871499163883,0.0
BaseCase_2030_25,-120.260873806338,-33.2032200306225,43.8495227613259,156.179160299428,187.128442065691,169.410493684345,2.94,0,2.5,30.2497961080314,-113.2815717,19.02499997,24.12941557,30.099999875,1349.591575,80.5221810474391,12.4830720446519,162.055431566177,0.95014208038428,0.0361871499163883,0.0
BaseCase_2030_30,-120.260873806338,-33.2032200306225,120.966554472164,232.136491569679,264.232639769643,246.058671917126,2.94,0,3.0,30.2497961080314,-113.2815717,19.02499997,24.12941557,30.099999875,1349.591575,80.5221810474391,12.4830720446519,162.055431566177,0.95014208038428,0.0361871499163883,0.0
BaseCase_2030_20,-121.134065806338,-33.2032200306225,-32.8427216331872,82.3781096311802,110.457753370263,92.537516132317,2.94,0,2.0,30.24979611,-113.2815717,19.02499997,24.12941557,30.09999988,1349.591575,80.52218105,12.48307204,162.0554316,0.95014208,0.03618715,0.0
HighWindTaxCapRes_2030_20,-82.8539848834027,12.627052689242,-60.5482468379586,72.8210802943322,88.0967628018031,25.5035243652429,2.94,60,2.0,37.48910137,-3.8e-06,36.58900079,40.10000003,46.57699799,202.8804025,23.90980952,1.274886734,8.244159549,0.23346309,0.087720608,0.0
HighWindTaxCapRes_2030_10,-81.8209448834027,12.627052689242,-130.142883816018,38.240615769793,20.065880774677,-55.8385297168104,2.94,60,1.0,37.489101373359,-3.8e-06,36.58900079,40.10000003,46.5769979875,202.8804025,23.9098095225082,1.27488673430835,8.24415954872197,0.233463090175604,0.0877206077720624,0.0
HighWindTaxCapRes_2030_15,-81.8209448834027,12.627052689242,-111.613781887614,55.2820971965853,38.1612973603734,-29.7131157714255,2.94,60,1.5,37.489101373359,-3.8e-06,36.58900079,40.10000003,46.5769979875,202.8804025,23.9098095225082,1.27488673430835,8.24415954872197,0.233463090175604,0.0877206077720624,0.0
HighWindTaxCapRes_2030_25,-81.8209448834027,12.627052689242,11.7007426467481,98.3863259337925,160.125883043172,98.7292245527599,2.94,60,2.5,37.489101373359,-3.8e-06,36.58900079,40.10000003,46.5769979875,202.8804025,23.9098095225082,1.27488673430835,8.24415954872197,0.233463090175604,0.0877206077720624,0.0
HighWindTaxCapRes_2030_30,-81.8209448834027,12.627052689242,87.3462310886633,149.466509334362,235.684822629598,174.862376044316,2.94,60,3.0,37.489101373359,-3.8e-06,36.58900079,40.10000003,46.5769979875,202.8804025,23.9098095225082,1.27488673430835,8.24415954872197,0.233463090175604,0.0877206077720624,0.0
HighSolarTaxCapRes_2030_20,-79.2895754722888,16.0838859636191,-54.291056157592,76.793264122615,94.2343414371579,26.1789386610861,2.94,60,2.0,38.28499219,-1.950964584,33.02505928,39.91199741,46.68399988,205.2991611,25.23772448,1.609095662,9.191508808,0.294375893,0.064112568,0.0
HighSolarTaxCapRes_2030_10,-78.3397094722888,16.0838859636191,-126.84076087912,40.0472462473287,23.0384730038323,-53.7305627667006,2.94,60,1.0,38.2849921940977,-1.950964584,33.0250592825,39.91199741,46.68399988,205.2991611,25.2377244797263,1.60909566229826,9.19150880817128,0.294375893155194,0.0641125683883621,0.0
HighSolarTaxCapRes_2030_15,-78.3397094722888,16.0838859636191,-106.459828722723,57.7475064936859,42.8643642637759,-29.3285351813489,2.94,60,1.5,38.2849921940977,-1.950964584,33.0250592825,39.91199741,46.68399988,205.2991611,25.2377244797263,1.60909566229826,9.19150880817128,0.294375893155194,0.0641125683883621,0.0
HighSolarTaxCapRes_2030_25,-78.3397094722888,16.0838859636191,12.9460548364037,106.091663335569,161.103645831113,95.1821791268845,2.94,60,2.5,38.2849921940977,-1.950964584,33.0250592825,39.91199741,46.68399988,205.2991611,25.2377244797263,1.60909566229826,9.19150880817128,0.294375893155194,0.0641125683883621,0.0
HighSolarTaxCapRes_2030_30,-78.3397094722888,16.0838859636191,88.0333088391176,158.923799218572,236.036400242281,170.724261194796,2.94,60,3.0,38.2849921940977,-1.950964584,33.0250592825,39.91199741,46.68399988,205.2991611,25.2377244797263,1.60909566229826,9.19150880817128,0.294375893155194,0.0641125683883621,0.0
BaseCaseTaxCapRes_2030_20,-74.6751989661896,26.8195880397751,-57.7350694552924,64.2034491999151,90.0963796254401,8.02937250233349,2.94,60,2.0,40.85208675,-1.44e-06,37.34199985,40.10000002,45.54099967,209.1004493,23.24454762,2.217126408,13.80024625,0.352095293,0.060626954,0.0
BaseCaseTaxCapRes_2030_10,-73.7683689661896,26.8195880397751,-122.437003180649,40.1834505203399,27.0356446163188,-62.8705326332113,2.94,60,1.0,40.8520867530253,-1.44e-06,37.34199985,40.10000002,45.54099967,209.1004493,23.2445476179648,2.21712640789691,13.8002462497075,0.3520952932019,0.0606269540671219,0.0
BaseCaseTaxCapRes_2030_15,-73.7683689661896,26.8195880397751,-108.78384928284,51.8785456518074,40.1793055991278,-44.9883884064217,2.94,60,1.5,40.8520867530253,-1.44e-06,37.34199985,40.10000002,45.54099967,209.1004493,23.2445476179648,2.21712640789691,13.8002462497075,0.3520952932019,0.0606269540671219,0.0
BaseCaseTaxCapRes_2030_25,-73.7683689661896,26.8195880397751,12.6442776879887,86.7674355429079,160.164975317815,79.6444023577064,2.94,60,2.5,40.8520867530253,-1.44e-06,37.34199985,40.10000002,45.54099967,209.1004493,23.2445476179648,2.21712640789691,13.8002462497075,0.3520952932019,0.0606269540671219,0.0
BaseCaseTaxCapRes_2030_30,-73.7683689661896,26.8195880397751,87.910869926793,138.557039849392,235.366020459566,155.504321468581,2.94,60,3.0,40.8520867530253,-1.44e-06,37.34199985,40.10000002,45.54099967,209.1004493,23.2445476179648,2.21712640789691,13.8002462497075,0.3520952932019,0.0606269540671219,0.0
WinterNYTaxCapRes_2030_20,-71.6225995568681,30.9753596270749,-62.8576359985515,63.7581730847106,84.543718971101,-1.92389145456426,2.94,60,2.0,41.8251288,7.11e-08,37.71799888,43.68300016,47.43368014,223.2342364,21.03365623,1.769445685,10.4959055,0.306064937,0.045315808,0.0
WinterNYTaxCapRes_2030_10,-70.734213556868,30.9753596270749,-119.522330986152,41.4545561010075,29.6219284729555,-63.4579219238716,2.94,60,1.0,41.8251288016701,7.11e-08,37.717998875,43.68300016,47.433680135,223.2342364,21.033656227374,1.76944568491764,10.4959055032712,0.306064936576326,0.0453158080138897,0.0
WinterNYTaxCapRes_2030_15,-70.734213556868,30.9753596270749,-107.015461694101,52.3392604688485,33.2058534677848,-49.5880205500965,2.94,60,1.5,41.8251288016701,7.11e-08,37.717998875,43.68300016,47.433680135,223.2342364,21.033656227374,1.76944568491764,10.4959055032712,0.306064936576326,0.0453158080138897,0.0
WinterNYTaxCapRes_2030_25,-70.734213556868,30.9753596270749,10.4523922687544,82.7466228012297,157.534991847191,71.9987147452397,2.94,60,2.5,41.8251288016701,7.11e-08,37.717998875,43.68300016,47.433680135,223.2342364,21.033656227374,1.76944568491764,10.4959055032712,0.306064936576326,0.0453158080138897,0.0
WinterNYTaxCapRes_2030_30,-70.734213556868,30.9753596270749,86.5069632547091,125.809636869576,233.564719477167,148.565351749901,2.94,60,3.0,41.8251288016701,7.11e-08,37.717998875,43.68300016,47.433680135,223.2342364,21.033656227374,1.76944568491764,10.4959055032712,0.306064936576326,0.0453158080138897,0.0
HighWindTax_2030_10,-36.9098018653807,56.4357337797427,-85.2060624209351,83.9528966300022,69.4370718808001,-56.0008943957846,2.94,60,1.0,45.0606318294166,-1.61e-07,36.58899998,43.4000026,48.710998625,1800.000003,89.5045932546518,15.1289995604119,263.43509746681,0.862820788580344,0.0913238374218846,0.0
HighWindTax_2030_15,-36.9098018653807,56.4357337797427,-65.9533686612834,102.05817188058,88.4037071494808,-30.9206893303214,2.94,60,1.5,45.0606318294166,-1.61e-07,36.58899998,43.4000026,48.710998625,1800.000003,89.5045932546518,15.1289995604119,263.43509746681,0.862820788580344,0.0913238374218846,0.0
HighWindTax_2030_25,-36.9098018653807,56.4357337797427,45.5316704398667,144.562938420974,198.496517823183,86.1104382754556,2.94,60,2.5,45.0606318294166,-1.61e-07,36.58899998,43.4000026,48.710998625,1800.000003,89.5045932546518,15.1289995604119,263.43509746681,0.862820788580344,0.0913238374218846,0.0
HighWindTax_2030_30,-36.9098018653807,56.4357337797427,118.898885036523,187.768102637269,271.661517169636,159.624606482928,2.94,60,3.0,45.0606318294166,-1.61e-07,36.58899998,43.4000026,48.710998625,1800.000003,89.5045932546518,15.1289995604119,263.43509746681,0.862820788580344,0.0913238374218846,0.0
HighWindTax_2030_20,-37.9643598653807,56.4357337797427,-21.7514079619481,120.621505714702,131.546940303643,17.0025633876315,2.94,60,2.0,45.06063183,-1.61e-07,36.58899998,43.4000026,48.71099863,1800.000003,89.50459325,15.12899956,263.4350975,0.862820789,0.091323837,0.0
HighSolarTax_2030_10,-37.8665845206156,56.6677007756543,-86.3712250344471,80.349212804823,67.3274917097173,-56.6710115418416,2.94,60,1.0,45.4337891778807,-6.02e-07,34.153745615,40.09999998,47.7310001525,1800.0,85.8701981239629,13.8727106770184,229.218429092095,0.833057247342801,0.0653255062718618,0.0
HighSolarTax_2030_15,-37.8665845206156,56.6677007756543,-66.5563081482503,97.9844001168525,86.6890846895204,-34.7147443419114,2.94,60,1.5,45.4337891778807,-6.02e-07,34.153745615,40.09999998,47.7310001525,1800.0,85.8701981239629,13.8727106770184,229.218429092095,0.833057247342801,0.0653255062718618,0.0
HighSolarTax_2030_25,-37.8665845206156,56.6677007756543,46.9766633756976,143.981866602428,198.999780287111,83.5893263997636,2.94,60,2.5,45.4337891778807,-6.02e-07,34.153745615,40.09999998,47.7310001525,1800.0,85.8701981239629,13.8727106770184,229.218429092095,0.833057247342801,0.0653255062718618,0.0
HighSolarTax_2030_30,-37.8665845206156,56.6677007756543,120.24730391547,192.610373284548,272.067555893667,155.787725388117,2.94,60,3.0,45.4337891778807,-6.02e-07,34.153745615,40.09999998,47.7310001525,1800.0,85.8701981239629,13.8727106770184,229.218429092095,0.833057247342801,0.0653255062718618,0.0
HighSolarTax_2030_20,-38.9670765206156,56.6677007756543,-18.0364697546447,116.618523011042,134.359017611452,16.4965593127787,2.94,60,2.0,45.43378918,-6.02e-07,34.15374562,40.09999998,47.73100015,1800.0,85.87019812,13.87271068,229.2184291,0.833057247,0.065325506,0.0
BaseCaseTax_2030_10,-34.4167604254076,65.8521454237135,-83.0942091649323,79.5794534557992,70.1399750768905,-64.6089328178467,2.94,60,1.0,47.6870537091355,-1.02e-07,37.3420002475,43.40000132,47.2800000325,1800.000025,82.4752956620571,15.4157035764127,277.577359861615,0.850542761880672,0.058925709405332,0.0
BaseCaseTax_2030_15,-34.4167604254076,65.8521454237135,-69.6142788324259,91.6871023369459,83.2269557676994,-49.0652379097339,2.94,60,1.5,47.6870537091355,-1.02e-07,37.3420002475,43.40000132,47.2800000325,1800.000025,82.4752956620571,15.4157035764127,277.577359861615,0.850542761880672,0.058925709405332,0.0
BaseCaseTax_2030_25,-34.4167604254076,65.8521454237135,42.3870871060104,124.252678725239,193.701013522171,65.9149501808566,2.94,60,2.5,47.6870537091355,-1.02e-07,37.3420002475,43.40000132,47.2800000325,1800.000025,82.4752956620571,15.4157035764127,277.577359861615,0.850542761880672,0.058925709405332,0.0
BaseCaseTax_2030_30,-34.4167604254076,65.8521454237135,116.237812121451,168.536861450553,267.425939366946,139.094043586435,2.94,60,3.0,47.6870537091355,-1.02e-07,37.3420002475,43.40000132,47.2800000325,1800.000025,82.4752956620571,15.4157035764127,277.577359861615,0.850542761880672,0.058925709405332,0.0
BaseCaseTax_2030_20,-35.5020584254076,65.8521454237135,-24.8530273176844,104.1065698111,126.829054791162,-3.07108003772108,2.94,60,2.0,47.68705371,-1.02e-07,37.34200025,43.40000132,47.28000003,1800.000025,82.47529566,15.41570358,277.5773599,0.850542762,0.058925709,0.0
WinterNYTax_2030_10,-38.1019338232391,65.1672275689318,-86.9358546968749,72.9662429627927,65.0976150269499,-65.9952983829794,2.94,60,1.0,48.0039699561343,1.36e-08,44.03599916,46.22400126,51.96499927,1800.000005,44.4710803006188,22.4425145512832,734.262582796448,0.684512909818324,0.0355122744616249,0.0
WinterNYTax_2030_15,-38.1019338232391,65.1672275689318,-76.588847389976,82.3271481363895,75.328959074492,-56.5845159281395,2.94,60,1.5,48.0039699561343,1.36e-08,44.03599916,46.22400126,51.96499927,1800.000005,44.4710803006188,22.4425145512832,734.262582796448,0.684512909818324,0.0355122744616249,0.0
WinterNYTax_2030_25,-38.1019338232391,65.1672275689318,19.7390225364038,104.675939824588,169.653430281729,43.801385679764,2.94,60,2.5,48.0039699561343,1.36e-08,44.03599916,46.22400126,51.96499927,1800.000005,44.4710803006188,22.4425145512832,734.262582796448,0.684512909818324,0.0355122744616249,0.0
WinterNYTax_2030_30,-38.1019338232391,65.1672275689318,93.8405488342528,130.788583668422,243.612695319956,118.189488965314,2.94,60,3.0,48.0039699561343,1.36e-08,44.03599916,46.22400126,51.96499927,1800.000005,44.4710803006188,22.4425145512832,734.262582796448,0.684512909818324,0.0355122744616249,0.0
WinterNYTax_2030_20,-39.0610218232391,65.1672275689318,-46.4935559263788,91.920106651579,103.961324926029,-23.8114636955526,2.94,60,2.0,48.00396996,1.36e-08,44.03599916,46.22400126,51.96499927,1800.000005,44.4710803,22.44251455,734.2625828,0.68451291,0.035512274,0.0
MiNg_$100_ERCOT_2035_20,-56.5216449345106,16.2916618758603,-8.07090838217914,161.875720858707,144.866443197192,83.9082826238362,2.64,100,2.0,33.66061126,0.0,0.0,30.385,70.13,186.42,35.29746933,0.482471217,-0.945428853,0.599716589,0.07461005,0.0
MiNg_$100_ERCOT_2035_10,-55.7335471127722,18.5091321857895,-96.8943002790108,85.7288772177425,55.9668567919051,-4.24297738271307,2.64,100,1.0,33.6606112637362,0.0,0.0,30.385,70.13,186.42,35.2974693255672,0.482471216599376,-0.945428853040299,0.599716588518741,0.0746100495276719,0.0
MiNg_$100_ERCOT_2035_15,-55.7335471127722,18.5091321857895,-56.4370493417336,122.550941636352,96.1808882555632,37.0988729286595,2.64,100,1.5,33.6606112637362,0.0,0.0,30.385,70.13,186.42,35.2974693255672,0.482471216599376,-0.945428853040299,0.599716588518741,0.0746100495276719,0.0
MiNg_$100_ERCOT_2035_25,-55.7335471127722,18.5091321857895,44.0849221143284,205.777847003718,196.41273561109,139.570025943148,2.64,100,2.5,33.6606112637362,0.0,0.0,30.385,70.13,186.42,35.2974693255672,0.482471216599376,-0.945428853040299,0.599716588518741,0.0746100495276719,0.0
MiNg_$100_ERCOT_2035_30,-55.7335471127722,18.5091321857895,103.63992531388,254.0462476747,255.444816227406,201.462077767246,2.64,100,3.0,33.6606112637362,0.0,0.0,30.385,70.13,186.42,35.2974693255672,0.482471216599376,-0.945428853040299,0.599716588518741,0.0746100495276719,0.0
MiNg_$100_MISO-W_2035_20,-27.5123795898395,42.9089469830027,28.9138088497058,187.660069106161,169.827187892024,77.9140764109051,1.69,100,2.0,35.12351419,0.0,0.0,42.12,69.24,145.07,34.44692668,0.142891078,-1.714727084,0.793294769,0.10022202,0.0
MiNg_$100_MISO-W_2035_10,-27.1757132074016,44.0481132241451,-49.5991964891507,111.074463210638,91.0814782067819,1.55975064656902,1.69,100,1.0,35.1235141941391,0.0,0.0,42.12,69.24,145.07,34.4469266761297,0.142891077749719,-1.71472708423362,0.793294768509971,0.100222019866608,0.0
MiNg_$100_MISO-W_2035_15,-27.1757132074016,44.0481132241451,-11.5073346816005,149.106589865895,129.163680416483,40.0939945731208,1.69,100,1.5,35.1235141941391,0.0,0.0,42.12,69.24,145.07,34.4469266761297,0.142891077749719,-1.71472708423362,0.793294768509971,0.100222019866608,0.0
MiNg_$100_MISO-W_2035_25,-27.1757132074016,44.0481132241451,76.4766669178307,225.28295490518,216.655394681482,126.799177991952,1.69,100,2.5,35.1235141941391,0.0,0.0,42.12,69.24,145.07,34.4469266761297,0.142891077749719,-1.71472708423362,0.793294768509971,0.100222019866608,0.0
MiNg_$100_MISO-W_2035_30,-27.1757132074016,44.0481132241451,136.78228954003,264.532942594476,276.224613485998,188.003843128967,1.69,100,3.0,35.1235141941391,0.0,0.0,42.12,69.24,145.07,34.4469266761297,0.142891077749719,-1.71472708423362,0.793294768509971,0.100222019866608,0.0
MiNg_$100_NYISO_2035_20,-8.99006260744883,56.0443796425344,73.1249136094424,224.003386763233,207.820510566549,92.8863442572089,1.12,100,2.0,35.21884386,0.0,0.0,1.41,74.6625,182.14,40.05829425,0.487903694,-1.195248043,0.685603037,0.114545578,0.0
MiNg_$100_NYISO_2035_10,-8.56581229893528,56.6448683969384,-14.3184991555137,136.496688235552,120.027589864093,8.1999707162903,1.12,100,1.0,35.2188438644688,0.0,0.0,1.41,74.6625,182.14,40.0582942454804,0.487903694165621,-1.19524804256498,0.685603037175148,0.114545578087244,0.0
MiNg_$100_NYISO_2035_15,-8.56581229893528,56.6448683969384,29.1570427960707,179.939688235552,163.501219738498,51.0017984113307,1.12,100,1.5,35.2188438644688,0.0,0.0,1.41,74.6625,182.14,40.0582942454804,0.487903694165621,-1.19524804256498,0.685603037175148,0.114545578087244,0.0
MiNg_$100_NYISO_2035_25,-8.56581229893528,56.6448683969384,118.637716032669,266.871958258805,252.829337955054,143.154159085354,1.12,100,2.5,35.2188438644688,0.0,0.0,1.41,74.6625,182.14,40.0582942454804,0.487903694165621,-1.19524804256498,0.685603037175148,0.114545578087244,0.0
MiNg_$100_NYISO_2035_30,-8.56581229893528,56.6448683969384,171.738877687291,310.457149253736,305.367725715176,197.903249793981,1.12,100,3.0,35.2188438644688,0.0,0.0,1.41,74.6625,182.14,40.0582942454804,0.487903694165621,-1.19524804256498,0.685603037175148,0.114545578087244,0.0
MiNg_$100_PJM-W_2035_10,32.0509853948735,111.552739649079,4.58364521776213,147.632019604339,144.603578942071,-34.3506486952675,1.42,100,1.0,48.0116861263736,0.0,8.06,63.575,76.9025,172.29,33.4736207933686,-0.325040877607245,-1.42697176473392,0.702420734346158,0.116823123613391,0.0
MiNg_$100_PJM-W_2035_15,32.0509853948735,111.552739649079,32.680213748473,173.889683329112,172.661161941628,-5.89911070637649,1.42,100,1.5,48.0116861263736,0.0,8.06,63.575,76.9025,172.29,33.4736207933686,-0.325040877607245,-1.42697176473392,0.702420734346158,0.116823123613391,0.0
MiNg_$100_PJM-W_2035_25,32.0509853948735,111.552739649079,99.928423699901,229.831130222162,239.575203998945,62.4130157875238,1.42,100,2.5,48.0116861263736,0.0,8.06,63.575,76.9025,172.29,33.4736207933686,-0.325040877607245,-1.42697176473392,0.702420734346158,0.116823123613391,0.0
MiNg_$100_PJM-W_2035_30,32.0509853948735,111.552739649079,145.816471259494,259.85308164803,284.664094661764,111.7117061167,1.42,100,3.0,48.0116861263736,0.0,8.06,63.575,76.9025,172.29,33.4736207933686,-0.325040877607245,-1.42697176473392,0.702420734346158,0.116823123613391,0.0
MiNg_$100_PJM-W_2035_20,31.7013303547495,111.859203219544,64.0545668244134,201.901998342639,204.299935935069,22.4780967809428,1.42,100,2.0,48.01168613,0.0,8.06,63.575,76.9025,172.29,33.47362079,-0.325040878,-1.426971765,0.702420734,0.116823124,0.0
MiNg_$100_CAISO_2035_20,51.3644479658892,129.691078142865,77.7463322441123,246.815013819624,234.112859116659,36.9206126151564,2.26,100,2.0,52.97257669,0.0,1.17,73.585,91.23,178.28,43.71907064,-0.199731517,-1.568262256,0.725792605,0.156735096,0.0
MiNg_$100_CAISO_2035_10,51.8661894509141,130.843830120556,15.4175290877469,184.472860904158,171.382133954431,-25.289057027283,2.26,100,1.0,52.9725766941391,0.0,1.17,73.585,91.23,178.28,43.719070644718,-0.199731516553779,-1.56826225600912,0.725792605355894,0.156735096092904,0.0
MiNg_$100_CAISO_2035_15,51.8661894509141,130.843830120556,46.3073228379715,215.278244496643,202.270059947494,8.12958959464056,2.26,100,1.5,52.9725766941391,0.0,1.17,73.585,91.23,178.28,43.719070644718,-0.199731516553779,-1.56826225600912,0.725792605355894,0.156735096092904,0.0
MiNg_$100_CAISO_2035_25,51.8661894509141,130.843830120556,110.233046630402,277.070989875344,266.076761357141,74.2305977552771,2.26,100,2.5,52.9725766941391,0.0,1.17,73.585,91.23,178.28,43.719070644718,-0.199731516553779,-1.56826225600912,0.725792605355894,0.156735096092904,0.0
MiNg_$100_CAISO_2035_30,51.8661894509141,130.843830120556,147.390203868499,308.18356248053,302.869885831762,113.64971433148,2.26,100,3.0,52.9725766941391,0.0,1.17,73.585,91.23,178.28,43.719070644718,-0.199731516553779,-1.56826225600912,0.725792605355894,0.156735096092904,0.0
MiNg_$150_MISO-W_2035_20,-53.4895631408948,8.90302157827274,32.565959800473,209.237655965482,177.710829140123,133.007581603245,2.01,150,2.0,28.1322516,0.0,0.0,0.25,70.01,162.06,40.38926288,0.919725797,-0.924047432,0.8887388,0.061314676,0.0
MiNg_$150_MISO-W_2035_10,-53.1063183925636,10.3866997383322,-73.9026637647549,102.446402113536,70.8606887503713,30.3264601183036,2.01,150,1.0,28.1322516025641,0.0,0.0,0.25,70.01,162.06,40.3892628804032,0.919725796569684,-0.924047432001729,0.888738800461851,0.0613146764635518,0.0
MiNg_$150_MISO-W_2035_15,-53.1063183925636,10.3866997383322,-20.7936637647492,155.555402113533,123.96968875037,83.5662564826403,2.01,150,1.5,28.1322516025641,0.0,0.0,0.25,70.01,162.06,40.3892628804032,0.919725796569684,-0.924047432001729,0.888738800461851,0.0613146764635518,0.0
MiNg_$150_MISO-W_2035_25,-53.1063183925636,10.3866997383322,87.3191305045784,261.773402113506,231.95600675965,191.159595530785,2.01,150,2.5,28.1322516025641,0.0,0.0,0.25,70.01,162.06,40.3892628804032,0.919725796569684,-0.924047432001729,0.888738800461851,0.0613146764635518,0.0
MiNg_$150_MISO-W_2035_30,-53.1063183925636,10.3866997383322,146.24600919342,314.958447959552,290.670074848379,250.319676499387,2.01,150,3.0,28.1322516025641,0.0,0.0,0.25,70.01,162.06,40.3892628804032,0.919725796569684,-0.924047432001729,0.888738800461851,0.0613146764635518,0.0
MiNg_$150_NYISO_2035_10,-8.28220753646797,52.4212815904632,-5.3878398754579,149.589288011638,130.024937051738,26.0357980556584,1.14,150,1.0,33.6723946886446,0.0,0.0,0.27,92.62,229.17,48.6041761272438,0.901800383187077,-0.822167339675661,0.832197207278163,0.0861543641881233,0.0
MiNg_$150_NYISO_2035_15,-8.28220753646797,52.4212815904632,47.3170262330448,202.2812067887,182.729571710352,79.9326791353254,1.14,150,1.5,33.6723946886446,0.0,0.0,0.27,92.62,229.17,48.6041761272438,0.901800383187077,-0.822167339675661,0.832197207278163,0.0861543641881233,0.0
MiNg_$150_NYISO_2035_25,-8.28220753646797,52.4212815904632,152.837992907619,307.689377258243,288.241770467759,186.54043133034,1.14,150,2.5,33.6723946886446,0.0,0.0,0.27,92.62,229.17,48.6041761272438,0.901800383187077,-0.822167339675661,0.832197207278163,0.0861543641881233,0.0
MiNg_$150_NYISO_2035_30,-8.28220753646797,52.4212815904632,206.168063711582,360.402377258242,341.507972242088,240.278051719216,1.14,150,3.0,33.6723946886446,0.0,0.0,0.27,92.62,229.17,48.6041761272438,0.901800383187077,-0.822167339675661,0.832197207278163,0.0861543641881233,0.0
MiNg_$150_NYISO_2035_20,-8.63187651321651,50.8010475426348,100.304868054096,255.685715598549,236.089391962302,127.939968851113,1.14,150,2.0,33.67239469,0.0,0.0,0.27,92.62,229.17,48.60417613,0.901800383,-0.82216734,0.832197207,0.086154364,0.0
MiNg_$150_ERCOT_2035_10,-23.2813037956605,45.5965018562673,-62.3532064343779,128.846351813882,95.5779427765654,16.750400774855,2.64,150,1.0,36.1843326465201,0.0,0.0,0.18,92.95,204.49,46.6015817463091,0.660464621664091,-1.31376467785215,0.851207558059789,0.0959420413196396,0.0
MiNg_$150_ERCOT_2035_15,-23.2813037956605,45.5965018562673,-13.9734201646384,175.744063539328,143.882578575469,63.7088425775081,2.64,150,1.5,36.1843326465201,0.0,0.0,0.18,92.95,204.49,46.6015817463091,0.660464621664091,-1.31376467785215,0.851207558059789,0.0959420413196396,0.0
MiNg_$150_ERCOT_2035_25,-23.2813037956605,45.5965018562673,87.6009158480086,273.211257414314,245.401650769138,163.677867582653,2.64,150,2.5,36.1843326465201,0.0,0.0,0.18,92.95,204.49,46.6015817463091,0.660464621664091,-1.31376467785215,0.851207558059789,0.0959420413196396,0.0
MiNg_$150_ERCOT_2035_30,-23.2813037956605,45.5965018562673,139.764300743295,323.597769836099,297.519620109221,218.418468087598,2.64,150,3.0,36.1843326465201,0.0,0.0,0.18,92.95,204.49,46.6015817463091,0.660464621664091,-1.31376467785215,0.851207558059789,0.0959420413196396,0.0
MiNg_$150_ERCOT_2035_20,-23.7151568280662,41.9412343476307,36.571698992103,224.160931741223,194.833075989842,107.890222778457,2.64,150,2.0,36.18433265,0.0,0.0,0.18,92.95,204.49,46.60158175,0.660464622,-1.313764678,0.851207558,0.095942041,0.0
MiNg_$150_CAISO_2035_20,31.020036632536,100.404802671882,92.8574286587122,272.324721846781,249.409337363151,94.8751259933981,2.26,150,2.0,45.34645604,0.0,0.0,1.53,105.405,203.01,53.73638702,0.443520376,-1.643399563,0.881469471,0.116924297,0.0
MiNg_$150_CAISO_2035_10,31.380780230803,101.135101020726,0.889187122804111,180.074327568463,157.017237931419,5.26374560253674,2.26,150,1.0,45.346456043956,0.0,0.0,1.53,105.405,203.01,53.7363870235791,0.443520375643489,-1.64339956343348,0.881469471383461,0.116924296739357,0.0
